empid,basic_salary,grade_pay,DA,home_rent,convience_allowance,absent,earned_leave,casual_leave,maternity_leave,washing_allowance
EMP17175,21908,4019,6798,4438,1546,4,4,6,0,513
EMP17176,18868,4350,8468,2806,965,1,10,2,0,486
EMP17177,22093,4953,10372,4294,1017,2,14,7,0,382
EMP17178,15131,3454,8092,3778,1780,0,7,10,0,576
EMP17179,29965,1975,13544,8978,1466,5,10,10,0,484
EMP17180,34814,2425,16990,5563,1844,4,4,6,0,458
EMP17181,46649,1089,24988,12185,911,4,14,9,0,375
EMP17182,38410,2181,21831,9123,1417,3,11,3,0,468
EMP17183,46087,2778,24501,13702,801,0,9,5,0,462
EMP17184,20014,4359,11095,2332,963,2,10,10,0,468
EMP17185,41367,4617,23101,6527,1545,0,11,8,0,440
EMP17186,38017,1426,16185,4815,921,3,4,4,0,436
EMP17187,34782,2083,17484,4552,1363,4,0,10,0,560
EMP17188,23748,1898,9317,2762,1852,1,10,5,130,414
EMP17189,40513,2327,15211,9685,902,0,1,2,0,488
EMP17190,22125,4091,11184,5601,1434,3,6,1,0,305
EMP17191,47934,3417,15085,10372,831,3,13,8,0,522
EMP17192,48894,3892,22186,13454,1526,4,13,8,0,306
EMP17193,43692,3642,20474,12450,1201,3,2,1,0,552
EMP17194,16489,3966,5029,4131,1407,4,10,6,0,446
EMP17195,37135,4574,11428,8332,865,3,10,4,0,304
EMP17196,21757,4162,11331,6490,1024,1,5,10,0,545
EMP17197,38226,3783,22327,4245,1959,3,0,2,0,453
EMP17198,20390,4345,10646,4986,1558,1,5,4,65,453
EMP17199,17331,4433,5980,5187,1977,0,8,5,0,447
EMP17200,15428,1878,7257,3686,1946,1,6,7,171,431
EMP17201,23841,1960,9815,4522,1913,5,2,2,0,456
EMP17202,25033,1366,7653,6548,1667,4,9,1,0,491
EMP17203,32334,1437,9824,3302,1456,5,3,4,0,533
EMP17204,42515,3468,17677,12483,1183,0,5,7,0,562
EMP17205,29126,3539,9590,6824,1978,1,14,3,0,592
EMP17206,22936,2883,12935,5718,856,4,10,1,0,346
EMP17207,37695,3189,18738,9806,1802,2,0,0,0,569
EMP17208,34341,1209,15131,6097,1157,0,9,1,0,482
EMP17209,33619,2984,11603,6241,1610,5,15,4,0,483
EMP17210,34425,1660,11088,5833,1469,1,10,2,0,514
EMP17211,15817,1768,6172,3561,1996,3,15,3,0,507
EMP17212,17484,2630,9122,3480,1526,1,5,7,0,596
EMP17213,25557,1396,12342,7577,952,4,5,7,0,327
EMP17214,39149,4903,23006,9520,1243,0,15,3,0,520
EMP17215,46957,1308,17652,4853,1663,0,6,3,0,318
EMP17216,39526,4258,12675,10653,1369,1,11,2,0,359
EMP17217,41241,3595,19539,8980,1886,3,11,3,0,475
EMP17218,32952,1811,17285,5295,854,1,1,10,0,529
EMP17219,26465,2532,10447,7798,860,1,5,7,93,576
EMP17220,28749,3793,10442,3666,1951,2,6,1,0,337
EMP17221,43048,4192,22217,8088,1756,1,1,3,0,590
EMP17222,40868,4820,15485,7192,940,3,5,6,0,593
EMP17223,33234,1696,16057,7746,1885,4,9,8,0,310
EMP17224,48360,1631,28492,13261,1383,1,6,1,0,352
EMP17225,19195,1963,9717,5377,1116,3,15,4,0,498
EMP17226,37359,2894,15924,5474,1525,1,5,10,0,435
EMP17227,34314,3075,17907,7991,1799,4,1,4,0,567
EMP17228,25806,1139,8478,7496,1279,4,11,4,0,319
EMP17229,29140,3318,9491,8492,845,3,14,5,0,351
EMP17230,19483,2799,8256,5745,1839,5,10,9,0,366
EMP17231,46370,1744,16822,11359,1502,2,3,2,0,383
EMP17232,21353,3309,6464,2607,1765,3,1,5,0,361
EMP17233,18736,2731,8113,5152,1164,0,6,8,0,600
EMP17234,16663,3128,6838,2818,1087,0,1,9,0,425
EMP17235,25973,2718,15455,6625,921,2,8,10,0,542
EMP17236,37951,1551,20970,10747,1885,2,3,4,0,332
EMP17237,41665,3790,23837,5632,1084,1,4,8,0,422
EMP17238,38354,3521,17105,4411,1520,3,9,9,0,500
EMP17239,23691,1448,13170,3967,1145,5,9,0,0,471
EMP17240,40637,4401,13857,9779,1477,0,3,8,0,458
EMP17241,33200,2811,16995,9100,1486,5,7,5,0,396
EMP17242,26942,2170,10030,4265,1451,0,6,5,0,343
EMP17243,26138,3204,12900,3610,1459,0,11,5,0,306
EMP17244,41860,4373,21887,8105,1707,3,12,5,0,426
EMP17245,49614,3280,22532,14813,1808,4,15,1,0,471
EMP17246,47305,2760,21805,6733,1394,1,14,8,0,582
EMP17247,17353,1286,10129,2211,1117,2,13,5,0,518
EMP17248,19235,4240,10830,2005,1275,5,2,2,0,328
EMP17249,18381,1859,10845,3798,1975,1,15,0,0,364
EMP17250,21008,4982,9096,2679,1085,2,11,9,0,385
EMP17251,28801,2172,16956,4326,1820,5,10,1,0,478
EMP17252,37298,3612,17437,11036,1892,5,1,10,0,338
EMP17253,28740,4126,16771,4982,1960,4,15,8,0,309
EMP17254,40379,1875,22640,11236,1480,0,4,6,0,361
EMP17255,40437,2991,21192,8489,1719,4,10,6,0,477
EMP17256,19772,4099,6000,5152,1688,4,1,6,0,535
EMP17257,31442,1005,18729,8500,1771,3,15,1,0,371
EMP17258,21616,3017,10314,5243,1581,2,11,6,0,386
EMP17259,47605,4355,17151,10059,1656,2,3,4,0,506
EMP17260,31431,1204,13231,8657,1385,5,11,0,0,399
EMP17261,37675,3550,16054,6423,1815,1,15,1,0,366
EMP17262,41705,2239,21649,5850,1443,4,4,4,0,328
EMP17263,42089,2390,23371,8592,888,1,11,6,0,534
EMP17264,26517,4781,9404,5619,1741,3,0,5,0,377
EMP17265,47307,4550,17873,14146,1583,5,2,9,0,427
EMP17266,32153,3187,14679,8887,1004,1,15,7,0,527
EMP17267,41098,1224,19090,4553,1657,0,6,5,0,441
EMP17268,47902,4063,17448,13177,909,1,4,6,0,485
EMP17269,19577,3375,7044,5242,1869,4,9,6,0,473
EMP17270,41425,4861,12702,5575,988,1,0,10,0,364
EMP17271,29165,3254,12737,5982,1699,5,7,1,0,356
EMP17272,38995,1825,14176,8581,1165,5,13,10,0,592
EMP17273,30853,1963,17279,3244,1198,4,15,3,0,386
EMP17274,28182,2777,11550,8077,1072,3,13,0,0,488
EMP17275,36083,4619,13995,7826,1153,0,3,8,0,364
EMP17276,17976,1148,7586,4855,1092,2,9,9,0,390
EMP17277,46241,1924,21563,6549,1219,5,13,10,154,579
EMP17278,42824,2187,23781,11466,1441,5,9,6,0,373
EMP17279,28509,1813,13153,6864,1595,5,7,1,0,425
EMP17280,42330,4544,21219,11535,839,3,4,4,0,365
EMP17281,29007,1706,15124,7018,1241,5,1,3,0,446
EMP17282,38579,4632,13301,11090,1503,1,5,1,0,427
EMP17283,48423,2999,15049,7941,1322,4,12,2,0,549
EMP17284,29481,3792,9885,6012,1934,1,14,8,0,594
EMP17285,42928,3417,24502,9519,928,1,8,3,0,367
EMP17286,31495,1137,13368,3455,1969,3,11,7,0,349
EMP17287,24385,4004,7454,4445,1582,0,15,7,0,367
EMP17288,34788,1233,12071,4332,1446,2,2,7,0,392
EMP17289,19430,2316,6470,3716,882,4,8,1,60,593
EMP17290,16725,4535,8092,2043,1802,1,1,4,0,506
EMP17291,39116,4953,19451,11326,1995,3,12,0,0,395
EMP17292,24796,1283,8897,7432,925,5,9,5,0,544
EMP17293,40425,4570,20720,7766,1060,3,3,1,0,451
EMP17294,24411,4597,12995,5938,1682,0,9,10,0,428
EMP17295,17301,2814,6700,1761,1480,0,10,6,0,478
EMP17296,45161,2339,22056,6472,1473,3,8,3,0,447
EMP17297,36780,4923,13825,8955,1485,4,4,9,0,573
EMP17298,22240,1115,13096,2581,1711,0,7,2,0,501
EMP17299,25164,1432,12090,7479,1167,0,1,0,0,338
EMP17300,25873,2670,11570,7556,1949,3,10,3,0,479
EMP17301,33856,3638,18977,5946,1228,0,13,4,0,360
EMP17302,40582,2479,23904,5307,1726,5,6,9,94,559
EMP17303,36446,1991,11273,6299,941,5,12,9,0,400
EMP17304,15999,1303,8577,3074,1092,0,14,5,0,561
EMP17305,39065,4095,18359,4166,1069,3,4,2,0,390
EMP17306,22177,1555,6691,2448,1071,2,9,1,0,349
EMP17307,30748,4835,9931,3219,1795,2,3,3,0,436
EMP17308,28900,3927,11867,7787,1144,4,2,3,0,318
EMP17309,16579,2838,5107,4599,1489,3,12,9,0,567
EMP17310,37163,3482,20385,5428,1812,0,2,0,0,485
EMP17311,39237,2222,20414,9867,1766,0,9,9,0,407
EMP17312,27011,4089,13822,3557,1341,3,13,4,0,468
EMP17313,26132,2853,15575,3673,1237,3,11,10,0,537
EMP17314,34376,3757,12118,6120,957,4,15,7,0,448
EMP17315,47285,2631,22527,13231,811,1,10,6,0,484
EMP17316,25061,3105,10724,5518,1435,5,0,0,0,364
EMP17317,49709,1067,26005,13279,1442,4,9,3,0,341
EMP17318,45494,3859,25303,5764,1389,4,13,10,0,442
EMP17319,38032,1538,21864,5617,1419,2,10,3,0,384
EMP17320,20851,1932,12033,2510,929,3,2,6,0,319
EMP17321,22245,4687,8357,3533,1746,2,7,0,0,500
EMP17322,35881,4450,19357,3724,1943,5,8,1,0,408
EMP17323,18541,4127,6830,3685,1471,2,10,9,0,574
EMP17324,49804,3630,26450,9554,1931,4,10,5,0,381
EMP17325,25587,4178,10485,6139,1258,3,1,10,0,526
EMP17326,27963,4205,9784,3073,1757,3,3,0,0,545
EMP17327,26760,3462,11298,5215,1682,2,0,4,0,550
EMP17328,20411,1402,8082,5984,988,2,6,7,0,333
EMP17329,24797,2365,13152,4252,1569,0,10,3,0,527
EMP17330,21029,4494,10014,2263,1638,0,13,5,0,424
EMP17331,40939,1312,17702,11859,1407,5,6,5,0,392
EMP17332,48078,1337,26560,8581,1540,0,2,4,0,585
EMP17333,32742,3794,12754,6823,1845,5,15,0,0,486
EMP17334,46936,2663,26570,5793,1942,2,1,6,0,390
EMP17335,22140,1218,9326,3076,1642,0,11,6,97,440
EMP17336,20353,1689,8928,4315,952,4,10,6,0,575
EMP17337,37629,2075,12566,9263,1449,4,3,4,0,539
EMP17338,33057,1837,12278,7142,1343,2,2,0,0,520
EMP17339,35792,4928,14243,4773,1321,5,7,3,0,463
EMP17340,16790,1071,7626,2619,809,4,11,0,0,312
EMP17341,18857,1536,9233,3970,1403,3,2,8,0,447
EMP17342,15531,3573,8291,1955,929,2,7,0,0,449
EMP17343,46414,3788,25128,9848,1821,1,6,3,0,399
EMP17344,48639,2747,15854,6178,1108,1,4,3,0,303
EMP17345,46687,1950,16341,9088,993,5,1,10,0,352
EMP17346,15047,3839,5603,2899,836,1,7,5,0,341
EMP17347,42082,2600,14000,4283,872,1,11,7,0,557
EMP17348,36247,4437,20817,10300,830,0,0,8,0,554
EMP17349,47410,4434,23249,11603,1604,3,6,2,0,455
EMP17350,37190,4147,22051,7884,1384,3,0,5,0,436
EMP17351,24900,3888,12628,4865,1970,0,9,8,0,402
EMP17352,26196,3266,11860,7189,1192,3,14,0,0,378
EMP17353,23338,1632,9450,4993,1379,3,5,4,0,578
EMP17354,40449,4407,21958,8288,1414,0,7,9,0,565
EMP17355,25362,3450,15186,6798,1110,0,0,7,0,375
EMP17356,46415,3476,22684,4792,913,0,1,3,0,574
EMP17357,25965,3197,15382,4122,800,1,3,7,0,446
EMP17358,34968,3311,11081,9094,1905,2,7,2,0,422
EMP17359,31633,4030,14372,5883,1587,1,11,2,152,336
EMP17360,34237,4005,11404,7229,1345,5,6,3,0,518
EMP17361,36912,4103,16804,4228,1984,4,12,5,0,349
EMP17362,28433,2317,15554,6671,1806,3,1,7,0,517
EMP17363,38245,3591,19993,9152,1600,0,6,1,0,438
EMP17364,33822,2468,13616,9267,1147,0,12,0,0,326
EMP17365,35857,1951,18825,5630,1867,5,12,5,0,447
EMP17366,34478,3953,13503,10020,953,2,4,3,0,463
EMP17367,27100,4266,12032,6637,1708,0,11,7,0,384
EMP17368,41291,1050,20639,7934,1583,0,7,6,0,536
EMP17369,40808,4275,21579,8468,1631,3,3,6,0,333
EMP17370,28177,4219,9521,8430,1682,4,5,5,0,574
EMP17371,40550,3528,21739,11025,1853,3,12,6,0,577
EMP17372,48256,2716,18341,7080,1300,3,3,10,0,482
EMP17373,24511,1424,14253,3272,1217,1,6,2,0,568
EMP17374,23431,4701,7631,5252,1312,1,15,4,0,328
EMP17375,24074,3591,10976,6548,1551,3,1,3,0,489
EMP17376,27694,2116,12611,6583,1231,3,4,0,0,534
EMP17377,23352,3093,7543,3546,1054,3,13,3,0,509
EMP17378,43176,4489,16114,12834,1247,1,10,5,0,504
EMP17379,44066,3902,17764,7623,1700,5,7,4,0,325
EMP17380,29470,1614,17346,5915,1909,2,10,2,0,363
EMP17381,18819,3377,7246,4918,1378,5,0,7,0,525
EMP17382,32893,3766,16207,5479,1277,0,1,3,0,422
EMP17383,49910,4120,21961,5879,1741,0,1,3,0,592
EMP17384,41802,1177,17227,7849,1144,3,6,7,0,451
EMP17385,32554,1059,12985,7514,1330,1,0,5,0,327
EMP17386,42616,1678,16573,9863,1633,5,0,3,0,381
EMP17387,28982,4009,11858,5590,1904,4,2,1,11,413
EMP17388,21749,4929,10198,4963,1472,1,9,3,0,424
EMP17389,36146,3168,21313,7387,1880,3,8,4,0,535
EMP17390,31965,1179,9954,6859,1997,0,1,2,0,487
EMP17391,16779,4671,8116,4752,1501,1,11,4,41,441
EMP17392,39677,1796,18923,4816,1287,5,13,7,0,552
EMP17393,17503,3211,6948,5245,952,4,13,8,0,342
EMP17394,21037,4080,11750,2891,1616,2,8,10,0,506
EMP17395,17536,2996,6117,1860,1175,1,14,8,0,319
EMP17396,34727,3594,20533,4376,1933,1,10,6,0,479
EMP17397,25056,3811,7794,6215,1434,1,7,7,0,352
EMP17398,45359,1050,19171,12268,1293,2,4,4,0,544
EMP17399,28015,2063,10832,7980,1122,1,14,7,0,534
EMP17400,22540,1817,8438,3617,1421,5,8,6,0,369
EMP17401,27142,3957,14146,6996,1014,2,5,0,0,590
EMP17402,39055,3415,22198,6383,1673,4,13,1,0,523
EMP17403,16482,2887,6684,4128,1710,2,3,3,0,435
EMP17404,29683,4837,8905,3499,932,2,15,4,82,376
EMP17405,34542,1545,13839,9806,806,5,8,5,0,371
EMP17406,41121,2142,21908,5967,1970,2,6,8,0,559
EMP17407,41128,1600,16816,8609,1683,0,15,0,0,322
EMP17408,19818,4323,10932,5832,1790,3,15,1,0,497
EMP17409,48818,2443,25796,10215,878,0,4,2,0,334
EMP17410,37875,3439,20737,4735,1194,4,11,8,0,479
EMP17411,28908,4748,12170,6817,1064,2,6,1,0,541
EMP17412,38719,1634,13106,6163,989,2,8,2,0,487
EMP17413,32965,3142,15298,8868,1121,0,9,4,0,442
EMP17414,46599,1952,18704,12706,1986,0,13,1,0,419
EMP17415,49553,1852,20682,11973,1134,3,12,9,0,541
EMP17416,16111,1818,5470,3227,1716,2,1,1,0,394
EMP17417,27647,2260,9427,8241,1597,4,15,7,0,468
EMP17418,34319,3391,10412,3858,1841,0,2,4,0,367
EMP17419,18467,1620,7751,4782,973,5,12,2,0,366
EMP17420,32784,3287,13747,9175,869,2,14,3,0,341
EMP17421,22954,4909,12816,3690,913,1,2,7,0,494
EMP17422,45705,1285,25372,5219,1980,1,1,4,0,453
EMP17423,21034,4817,10995,2354,1821,1,11,0,179,369
EMP17424,25731,4988,11676,5017,1188,4,7,6,0,480
EMP17425,30746,4586,14304,3446,880,1,14,3,0,308
EMP17426,16880,2001,6523,3886,1275,3,1,1,0,514
EMP17427,38855,3313,11681,5529,1984,0,15,0,0,478
EMP17428,36277,2702,11654,4810,1418,3,11,2,0,463
EMP17429,23483,2014,10686,6810,1253,5,3,5,0,359
EMP17430,36438,2176,17995,4203,1298,1,12,1,177,405
EMP17431,33561,3711,19088,3498,1310,0,1,9,0,549
EMP17432,15709,3933,7636,2018,1983,3,9,5,0,419
EMP17433,34294,4537,12477,6049,1822,2,7,4,0,408
EMP17434,23542,4826,10353,2379,1921,0,6,1,0,600
EMP17435,27918,2994,16184,2967,1266,0,7,4,0,584
EMP17436,30390,3683,14846,7657,1988,0,14,1,0,449
EMP17437,46057,4639,24903,4902,1734,0,11,1,0,348
EMP17438,37332,1195,15250,4725,1111,2,6,1,0,503
EMP17439,23558,2218,11035,4557,1427,0,14,7,87,377
EMP17440,40948,2207,12909,5162,1845,4,14,8,0,427
EMP17441,47373,4364,19339,10822,1396,3,1,0,0,323
EMP17442,16080,1735,8963,1900,1644,5,13,4,0,349
EMP17443,29498,1851,13197,8104,1193,0,10,10,0,522
EMP17444,43169,2315,13066,10138,1188,2,1,6,0,469
EMP17445,39899,1810,16647,5063,1776,0,12,1,0,399
EMP17446,30457,2370,15815,6603,1335,3,5,7,0,335
EMP17447,32514,3801,18438,4772,1924,1,13,9,0,517
EMP17448,38811,1143,13452,7348,1844,0,9,1,0,357
EMP17449,27948,1546,13089,7652,1807,1,12,4,0,386
EMP17450,40636,2688,15423,5836,1870,0,0,4,0,405
EMP17451,47688,4361,19634,6657,1346,3,13,10,0,593
EMP17452,15981,4321,7916,3555,1300,5,14,2,0,433
EMP17453,40118,4606,17474,8555,841,3,12,2,0,333
EMP17454,40496,2571,16169,7191,1877,4,9,2,0,503
EMP17455,34107,1452,13481,6178,996,5,10,5,0,427
EMP17456,29370,4464,13540,6265,1939,3,4,0,0,556
EMP17457,16702,2634,5437,2814,989,5,4,2,0,371
EMP17458,36116,2367,17750,4730,842,5,11,5,0,329
EMP17459,20328,4264,6425,4412,1407,5,10,10,174,451
EMP17460,32028,4583,12535,5477,1431,1,13,6,0,388
EMP17461,29683,4495,12601,4736,881,5,5,6,0,376
EMP17462,25430,2119,8310,7616,851,3,2,9,0,494
EMP17463,37567,3110,18829,4858,1255,1,7,2,0,332
EMP17464,18238,4983,7085,3211,898,3,10,5,0,354
EMP17465,41850,4807,23804,4802,807,2,0,7,0,417
EMP17466,35822,2914,21200,10564,1850,2,8,1,19,436
EMP17467,35494,3497,11238,3727,911,4,7,6,0,574
EMP17468,32992,3068,13774,6870,1799,3,10,8,0,580
EMP17469,31098,1173,16776,3869,1315,0,11,0,0,562
EMP17470,38078,1656,21518,10384,1527,4,14,7,163,478
EMP17471,25200,4336,12251,6532,1023,5,15,0,0,477
EMP17472,18839,3028,9952,2227,1258,5,15,9,0,600
EMP17473,16379,2458,7981,3689,1246,0,7,5,0,446
EMP17474,17572,4630,6720,2998,1656,2,14,6,0,495
EMP17475,32250,1885,16315,7182,1177,1,7,8,0,568
EMP17476,31364,2524,13225,8486,1056,4,2,8,0,518
EMP17477,37970,1176,22711,5905,1086,1,9,1,143,301
EMP17478,29566,4221,9668,5887,872,3,9,6,0,547
EMP17479,24139,4110,7402,3468,1765,3,12,7,0,383
EMP17480,23504,1217,8418,5761,1244,2,1,2,0,531
EMP17481,33098,2775,12348,3518,1667,1,1,5,0,391
EMP17482,29337,3283,10158,8345,1048,5,6,3,0,453
EMP17483,45897,1067,24152,10942,902,1,8,3,0,463
EMP17484,39620,2305,13372,10682,1460,5,8,1,0,333
EMP17485,19964,3907,7815,3996,816,1,8,10,0,369
EMP17486,42094,2939,19880,6808,1754,5,5,7,0,302
EMP17487,27963,4180,12795,8386,1184,3,6,1,0,463
EMP17488,18553,4255,8708,3811,1723,3,8,5,0,540
EMP17489,38598,2320,18485,6893,1488,2,0,7,0,410
EMP17490,47726,2685,28164,14032,1873,3,7,1,0,423
EMP17491,49270,4003,17728,12065,1123,3,6,8,0,331
EMP17492,39062,1910,12361,6473,1771,2,9,1,0,378
EMP17493,43460,1401,15710,9863,1719,3,3,5,0,351
EMP17494,40087,4770,19968,5794,927,1,7,8,0,553
EMP17495,42935,1066,17588,8892,1038,1,14,5,0,326
EMP17496,37993,4585,16114,7055,1885,2,3,0,0,325
EMP17497,29132,1498,10754,6487,856,1,3,8,0,402
EMP17498,46190,1244,20059,11819,1023,2,15,5,0,488
EMP17499,48334,2774,25402,8293,1330,1,6,2,0,553
EMP17500,33630,2726,14290,6714,912,4,7,3,0,425
EMP17501,43653,1560,15175,7365,1165,2,2,9,0,581
EMP17502,49832,4548,16143,13735,1110,3,2,1,0,498
EMP17503,48006,3928,21811,7554,1483,1,5,9,0,382
EMP17504,43380,1027,15914,8584,805,3,3,3,0,364
EMP17505,36400,3748,12422,4160,1208,5,13,10,0,396
EMP17506,26143,1355,13982,3915,1795,0,13,9,0,352
EMP17507,28270,2661,14022,5530,904,3,11,7,0,422
EMP17508,17085,1174,9797,2939,880,0,3,10,0,410
EMP17509,48307,1419,17252,5302,1127,4,12,0,0,360
EMP17510,39253,3427,22837,8670,1143,3,3,1,0,522
EMP17511,46592,3127,27750,8320,1384,3,9,4,0,497
EMP17512,48195,4963,24402,9695,1346,5,10,9,0,349
EMP17513,32273,4682,15575,5958,1140,2,6,9,0,428
EMP17514,16069,4103,5878,3271,1002,1,8,2,0,330
EMP17515,33918,3262,18307,4738,847,1,3,9,95,352
EMP17516,18314,3549,7505,5423,1583,5,6,9,0,400
EMP17517,36611,2300,17635,5403,1071,1,14,0,0,552
EMP17518,27148,4072,10394,5063,1164,1,8,4,0,566
EMP17519,34758,2439,17956,9153,1580,2,15,8,0,575
EMP17520,36211,3811,20865,5204,840,5,11,3,0,351
EMP17521,17116,2188,5913,2405,1442,2,9,6,0,549
EMP17522,49044,1659,28988,12935,1063,0,0,5,0,569
EMP17523,44373,2946,24712,7372,987,4,6,5,0,309
EMP17524,32566,1558,11255,4705,1433,2,4,5,0,553
EMP17525,48170,4682,17557,13918,1070,5,8,0,0,522
EMP17526,25517,2652,11355,7183,1907,0,12,7,0,478
EMP17527,25383,2550,12719,6561,1960,1,4,8,0,492
EMP17528,31550,4958,9685,5161,951,1,0,9,0,407
EMP17529,40123,4780,15099,4745,930,0,10,9,0,381
EMP17530,28304,3577,16237,7821,1138,4,13,9,0,365
EMP17531,18449,2216,6500,4594,1220,2,7,9,0,583
EMP17532,33224,2010,12092,5431,821,2,7,3,0,473
EMP17533,43642,1073,26010,5259,1327,4,6,5,0,599
EMP17534,31319,3538,9965,3987,1894,4,3,6,0,437
EMP17535,27487,3848,16256,6527,1368,0,13,2,0,383
EMP17536,33701,1337,11143,7760,1003,0,5,4,0,523
EMP17537,22741,4143,7584,5195,1045,2,0,5,0,464
EMP17538,37194,3226,17558,10636,964,1,14,9,0,327
EMP17539,43946,2092,21273,6033,1888,4,4,7,0,322
EMP17540,31906,4946,16848,7060,1500,3,10,10,155,583
EMP17541,30465,1670,10807,8180,1645,0,0,10,0,572
EMP17542,34945,1658,20653,4725,862,1,10,6,0,420
EMP17543,36253,3272,11553,6229,1338,0,15,1,0,447
EMP17544,25995,2301,9820,2616,1234,1,1,6,0,366
EMP17545,29010,2931,8886,6980,1294,4,10,10,0,554
EMP17546,28346,2771,13212,3010,897,4,4,0,0,507
EMP17547,41968,4611,15865,11127,1766,4,7,0,0,441
EMP17548,43920,2060,22016,5260,1236,0,14,1,0,427
EMP17549,48781,3433,19903,10119,840,4,2,5,77,509
EMP17550,47824,1370,17832,11734,1726,5,1,8,0,516
EMP17551,47803,3365,25609,6912,1774,0,0,4,160,302
EMP17552,43836,2441,23089,10277,1951,0,15,7,0,390
EMP17553,35120,2361,20595,4120,1808,0,11,7,0,346
EMP17554,40483,4218,13620,11191,958,4,4,4,0,361
EMP17555,26487,2121,13452,6035,1469,5,14,8,0,395
EMP17556,34121,1872,15889,7349,895,0,13,1,0,496
EMP17557,26104,1896,10974,3404,1522,0,10,0,0,589
EMP17558,41373,1766,15860,11143,1073,1,5,9,0,474
EMP17559,22925,4381,9560,4985,867,1,4,4,0,384
EMP17560,21211,1053,10495,6011,1876,2,4,7,0,422
EMP17561,28838,2827,9617,7227,1657,1,2,5,0,582
EMP17562,40923,3538,21851,4860,1222,1,3,4,0,524
EMP17563,36788,1829,14401,8755,1250,2,0,6,50,572
EMP17564,16123,4715,8271,2367,1179,5,9,2,0,472
EMP17565,15294,4890,7375,3529,865,0,9,7,0,583
EMP17566,44126,2572,13362,12860,826,5,5,1,0,462
EMP17567,41088,1529,13781,6689,1474,4,15,2,0,367
EMP17568,26191,2942,15651,5519,1968,0,13,5,0,568
EMP17569,36629,3978,13631,6916,848,5,8,3,0,571
EMP17570,17243,3083,9900,2376,1753,2,12,6,0,422
EMP17571,18571,3774,7557,2465,952,0,1,2,0,433
EMP17572,30358,2429,11252,7320,1537,0,1,6,0,456
EMP17573,38558,1712,17251,11164,1686,0,3,4,0,471
EMP17574,20948,1238,10778,4710,863,0,13,4,93,485
EMP17575,44341,4618,20150,9691,1458,0,9,2,0,400
EMP17576,23480,3364,13085,6930,991,5,8,6,0,447
EMP17577,28224,2198,16218,7205,1001,4,15,5,0,379
EMP17578,30857,2284,12525,8193,1508,3,10,8,0,578
EMP17579,48443,3129,26569,5021,1778,5,9,1,0,477
EMP17580,34552,4170,14135,5529,1212,2,6,3,0,394
EMP17581,17025,1490,6877,2786,1067,1,14,6,0,456
EMP17582,34112,4179,16752,8161,1467,2,14,7,0,357
EMP17583,48151,2945,26472,10849,1230,3,11,7,0,332
EMP17584,28628,1882,15944,5451,1539,4,8,4,0,432
EMP17585,37606,1455,16479,7260,969,4,15,6,0,444
EMP17586,38154,1667,13764,7032,1171,5,11,9,0,527
EMP17587,31879,4217,14803,3747,826,1,7,10,0,444
EMP17588,39481,1982,16323,4301,1542,2,6,5,0,546
EMP17589,32730,3938,18922,9291,1884,3,15,6,0,542
EMP17590,27391,3040,10457,7948,1532,4,2,5,0,530
EMP17591,39263,4358,12411,4136,1902,2,7,8,0,331
EMP17592,37415,3022,14627,10970,948,1,6,5,0,410
EMP17593,16639,1035,9354,2236,1821,3,1,8,0,338
EMP17594,40106,4559,15910,8430,912,3,15,5,0,329
EMP17595,49691,1803,20116,8302,901,2,3,0,0,589
EMP17596,46245,3210,17548,9853,1353,1,5,3,0,505
EMP17597,41468,3401,23311,11904,862,3,1,0,0,490
EMP17598,26147,1478,11707,5624,1424,1,10,8,0,488
EMP17599,41058,3606,21577,8943,1620,5,2,1,0,477
EMP17600,19628,4976,7370,4904,1422,5,15,8,0,393
EMP17601,46509,3012,16174,7065,923,2,1,1,0,351
EMP17602,18462,4980,6603,3051,1282,4,7,8,0,468
EMP17603,42842,2579,13195,6896,1424,3,3,0,0,351
EMP17604,23153,4041,13096,6814,1240,2,0,2,0,539
EMP17605,42650,4003,16821,9507,1339,4,4,0,0,523
EMP17606,19119,4147,10135,3717,1950,5,2,0,0,486
EMP17607,34813,1929,13424,9176,1978,5,12,9,0,540
EMP17608,18299,4124,7576,3393,1965,4,0,10,0,349
EMP17609,37554,3790,19442,10422,1542,3,0,2,170,416
EMP17610,42169,1999,18409,7650,1981,5,14,8,0,413
EMP17611,33773,2522,16034,5012,1511,0,12,0,0,528
EMP17612,33898,2977,16137,7226,1491,4,0,9,0,308
EMP17613,21175,4103,8884,3322,943,2,6,2,0,310
EMP17614,32205,4098,15715,6541,801,0,0,3,0,585
EMP17615,20574,1923,7646,4421,1775,3,9,5,0,556
EMP17616,36260,4043,18836,6876,1145,3,7,7,0,542
EMP17617,22377,4687,11187,4190,1900,3,15,1,0,418
EMP17618,16975,3299,8727,4652,1699,3,0,2,0,453
EMP17619,18977,4810,8722,4516,1882,0,1,3,0,326
EMP17620,26435,3433,8126,5033,900,3,7,8,0,359
EMP17621,45930,3720,23671,11417,1825,1,3,0,137,356
EMP17622,45468,4841,16405,12460,945,3,10,9,0,431
EMP17623,28581,1742,13342,2997,836,0,0,1,0,487
EMP17624,34210,1549,19771,8177,1427,3,11,7,0,405
EMP17625,30909,3672,17050,4373,902,5,0,0,0,357
EMP17626,44050,4970,19354,7967,1557,2,3,10,0,393
